name,url,review_count,categories,rating,snippet_text,location,neighborhood,latitude,longitude,search category
Banh Mi Ngon,http://www.yelp.com/biz/banh-mi-ngon-west-roxbury,80,"[[""Vietnamese"", ""vietnamese""], [""Sandwiches"", ""sandwiches""]]",4.5,"I can't say enough about how good the food is here. The pricing is  also very reasonable. This is my favorite lunch spot when I am out in west roxbury. 

I...","{""cross_streets"": ""Redlands Rd & Manthorne Rd"", ""city"": ""West Roxbury"", ""display_address"": [""1759 Centre St"", ""West Roxbury"", ""West Roxbury, MA 02132""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""West Roxbury"", ""West Roxbury Center""], ""postal_code"": ""02132"", ""country_code"": ""US"", ""address"": [""1759 Centre St""], ""coordinate"": {""latitude"": 42.2873954772949, ""longitude"": -71.1507263183594}, ""state_code"": ""MA""}",West Roxbury,42.28739548,-71.15072632,vietnamese
Banh Mi House,http://www.yelp.com/biz/banh-mi-house-boston,75,"[[""Bubble Tea"", ""bubbletea""], [""Sandwiches"", ""sandwiches""], [""Vietnamese"", ""vietnamese""]]",4.5,"This place is simply great. I'm a NYC native, and I've been to many different Banh-Mi shops. The sandwiches are fresh, price is more than reasonable, and it...","{""cross_streets"": ""Tremont St & Temple Pl"", ""city"": ""Boston"", ""display_address"": [""48 Winter St"", ""Downtown"", ""Boston, MA 02108""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Downtown""], ""postal_code"": ""02108"", ""country_code"": ""US"", ""address"": [""48 Winter St""], ""coordinate"": {""latitude"": 42.3559303, ""longitude"": -71.0619736}, ""state_code"": ""MA""}",Downtown,42.3559303,-71.0619736,vietnamese
New Saigon,http://www.yelp.com/biz/new-saigon-boston,45,"[[""Vietnamese"", ""vietnamese""]]",4.5,"Of all the Pho places I have been to, this has been the best. Cool little place in the middle of these shops in East Boston. I had number 22 and it was...","{""cross_streets"": ""Saratoga St & Trident St"", ""city"": ""Boston"", ""display_address"": [""985 Bennington St"", ""East Boston"", ""Boston, MA 02128""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""East Boston""], ""postal_code"": ""02128"", ""country_code"": ""US"", ""address"": [""985 Bennington St""], ""coordinate"": {""latitude"": 42.3863369, ""longitude"": -71.0073229}, ""state_code"": ""MA""}",East Boston,42.3863369,-71.0073229,vietnamese
Fusion Foods,http://www.yelp.com/biz/fusion-foods-chelsea,110,"[[""Vietnamese"", ""vietnamese""], [""Thai"", ""thai""]]",4,Last night was my 4th time visiting and every single dish and drink I ordered was awesome.  Just wish they would add a vegan desert. But I will be back soon,"{""cross_streets"": ""Broadway & Cross St"", ""city"": ""Chelsea"", ""display_address"": [""11 Everett Ave"", ""Chelsea, MA 02150""], ""geo_accuracy"": 9.5, ""postal_code"": ""02150"", ""country_code"": ""US"", ""address"": [""11 Everett Ave""], ""coordinate"": {""latitude"": 42.390914, ""longitude"": -71.038255}, ""state_code"": ""MA""}",,42.390914,-71.038255,vietnamese
Saigon Hut,http://www.yelp.com/biz/saigon-hut-boston-3,64,"[[""Vietnamese"", ""vietnamese""]]",4,"This was the perfect dining experience for me. It was fast, the service was great, and the food was delicious. They can make any pho with vegetable stock,...","{""cross_streets"": ""Trenton St & Princeton St"", ""city"": ""Boston"", ""display_address"": [""305 Meridian St"", ""East Boston"", ""Boston, MA 02128""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""East Boston""], ""postal_code"": ""02128"", ""country_code"": ""US"", ""address"": [""305 Meridian St""], ""coordinate"": {""latitude"": 42.3772659, ""longitude"": -71.0390472}, ""state_code"": ""MA""}",East Boston,42.3772659,-71.0390472,vietnamese
Pho Viet's,http://www.yelp.com/biz/pho-viets-boston-3,289,"[[""Vietnamese"", ""vietnamese""]]",4,"The ambiance is very casual here, it's actually a food court with a common eating area. It wouldn't be the ideal place to bring a first date... Unless they...","{""city"": ""Boston"", ""display_address"": [""1095 Commonwealth Ave"", ""Allston/Brighton"", ""Boston, MA 02228""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Allston/Brighton""], ""postal_code"": ""02228"", ""country_code"": ""US"", ""address"": [""1095 Commonwealth Ave""], ""coordinate"": {""latitude"": 42.3523331, ""longitude"": -71.1247025}, ""state_code"": ""MA""}",Allston/Brighton,42.3523331,-71.1247025,vietnamese
Bon Me,http://www.yelp.com/biz/bon-me-bostonn,11,"[[""Food Trucks"", ""foodtrucks""], [""Vietnamese"", ""vietnamese""]]",4.5,"Great vegan options!

TIP: I recommend getting rice versus rice noodles because you get a lot more rice than you do rice noodles.  The rice noodles are good...","{""cross_streets"": ""Boylston St & Newbury St"", ""city"": ""Bostonn"", ""display_address"": [""220 Clarendon St"", ""Back Bay"", ""Bostonn, MA 02116""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Back Bay""], ""postal_code"": ""02116"", ""country_code"": ""US"", ""address"": [""220 Clarendon St""], ""coordinate"": {""latitude"": 42.3508512228727, ""longitude"": -71.0753933340311}, ""state_code"": ""MA""}",Back Bay,42.35085122,-71.07539333,vietnamese
Pho Basil,http://www.yelp.com/biz/pho-basil-boston,572,"[[""Vietnamese"", ""vietnamese""], [""Thai"", ""thai""]]",4,"such a good thai place for both dining alone and eating with friends!
went for the special lunch set, value-to-money, good location and decent food. anyway,...","{""cross_streets"": ""Clearway St & St Germain St"", ""city"": ""Boston"", ""display_address"": [""177 Massachusetts Ave"", ""Ste A"", ""Boston, MA 02115""], ""geo_accuracy"": 8.0, ""postal_code"": ""02115"", ""country_code"": ""US"", ""address"": [""177 Massachusetts Ave"", ""Ste A""], ""coordinate"": {""latitude"": 42.345767, ""longitude"": -71.087371}, ""state_code"": ""MA""}",,42.345767,-71.087371,vietnamese
Banh Mi Ba Le,http://www.yelp.com/biz/banh-mi-ba-le-dorchester,147,"[[""Vietnamese"", ""vietnamese""], [""Sandwiches"", ""sandwiches""]]",4,"The spicy beef banh mi and the spring rolls are amazing. 
The banh mi are made when you order and are on this incredibly crusty French baguette. The bread...","{""cross_streets"": ""St William St & Pearl St"", ""city"": ""Dorchester"", ""display_address"": [""1052 Dorchester Ave"", ""Dorchester"", ""Dorchester, MA 02125""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""Dorchester""], ""postal_code"": ""02125"", ""country_code"": ""US"", ""address"": [""1052 Dorchester Ave""], ""coordinate"": {""latitude"": 42.3148574, ""longitude"": -71.0567825}, ""state_code"": ""MA""}",Dorchester,42.3148574,-71.0567825,vietnamese
New Dong Khanh,http://www.yelp.com/biz/new-dong-khanh-boston,314,"[[""Vietnamese"", ""vietnamese""], [""Chinese"", ""chinese""]]",4,"Hidden gem in Chinatown! Disclaimer-- this review is for the boba, primarily! I have been here a couple of times to get the boba drinks, but none stand out...","{""cross_streets"": ""Beach St & Knapp St"", ""city"": ""Boston"", ""display_address"": [""81 Harrison Ave"", ""Chinatown"", ""Boston, MA 02111""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Chinatown""], ""postal_code"": ""02111"", ""country_code"": ""US"", ""address"": [""81 Harrison Ave""], ""coordinate"": {""latitude"": 42.3509407, ""longitude"": -71.0615692}, ""state_code"": ""MA""}",Chinatown,42.3509407,-71.0615692,vietnamese
Bon Me,http://www.yelp.com/biz/bon-me-cambridge,109,"[[""Vietnamese"", ""vietnamese""]]",4,"Great place. Great food. I really enjoyed my roasted soy and paprika Tofu sandwich.

Only wish is that the gluten free stuff would be prepared without cross...","{""city"": ""Cambridge"", ""display_address"": [""1 Kendall Sq"", ""Kendall Square/MIT"", ""Cambridge, MA 02139""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Kendall Square/MIT""], ""postal_code"": ""02139"", ""country_code"": ""US"", ""address"": [""1 Kendall Sq""], ""coordinate"": {""latitude"": 42.3665695, ""longitude"": -71.0901871}, ""state_code"": ""MA""}",Kendall Square/MIT,42.3665695,-71.0901871,vietnamese
Kien Giang Restaurant,http://www.yelp.com/biz/kien-giang-restaurant-everett,36,"[[""Vietnamese"", ""vietnamese""]]",4,"The Bun Rieu is better than any other pho place that I have gone to. The Bun Bo Hue is also very flavorful. Lots of specialty noodle soup options here, and...","{""city"": ""Everett"", ""display_address"": [""1871 Revere Beach Pkwy"", ""Everett, MA 02149""], ""geo_accuracy"": 8.0, ""postal_code"": ""02149"", ""country_code"": ""US"", ""address"": [""1871 Revere Beach Pkwy""], ""coordinate"": {""latitude"": 42.40295, ""longitude"": -71.049202}, ""state_code"": ""MA""}",,42.40295,-71.049202,vietnamese
Beantown Pho & Grill,http://www.yelp.com/biz/beantown-pho-and-grill-boston-2,89,"[[""Vietnamese"", ""vietnamese""], [""Thai"", ""thai""], [""Asian Fusion"", ""asianfusion""]]",4,"The food here is alright, as I ordered pho, and it being a Thai restaurant, it tasted pretty good. However, I felt there was not enough noodles to match the...","{""cross_streets"": ""Gloucester St & Fairfield St"", ""city"": ""Boston"", ""display_address"": [""272 Newbury St"", ""Back Bay"", ""Boston, MA 02116""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Back Bay""], ""postal_code"": ""02116"", ""country_code"": ""US"", ""address"": [""272 Newbury St""], ""coordinate"": {""latitude"": 42.3492707312107, ""longitude"": -71.0835298150778}, ""state_code"": ""MA""}",Back Bay,42.34927073,-71.08352982,vietnamese
Pho 2000,http://www.yelp.com/biz/pho-2000-dorchester,89,"[[""Vietnamese"", ""vietnamese""]]",4,"Order their ""7 courses of beef"". 

IT'S SO FUN! 

++~$35 for a 2 person set. I'd totally come here again for my birthday. Hands on, fun, and filling. Come...","{""cross_streets"": ""Arcadia St & Dorchester Ave"", ""city"": ""Dorchester"", ""display_address"": [""198 Adams St"", ""Dorchester"", ""Dorchester, MA 02122""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Dorchester""], ""postal_code"": ""02122"", ""country_code"": ""US"", ""address"": [""198 Adams St""], ""coordinate"": {""latitude"": 42.3023109, ""longitude"": -71.0598679}, ""state_code"": ""MA""}",Dorchester,42.3023109,-71.0598679,vietnamese
Pho So 1 Boston,http://www.yelp.com/biz/pho-so-1-boston-dorchester,90,"[[""Vietnamese"", ""vietnamese""]]",4,"I was volunteering for a Vietnamese New Year event, and the group had ordered a couple party-sized trays of egg rolls for everyone. They were so damn good...","{""cross_streets"": ""Arcadia St & Dorchester Ave"", ""city"": ""Dorchester"", ""display_address"": [""223 Adams St"", ""Dorchester"", ""Dorchester, MA 02122""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Dorchester""], ""postal_code"": ""02122"", ""country_code"": ""US"", ""address"": [""223 Adams St""], ""coordinate"": {""latitude"": 42.3014107, ""longitude"": -71.0600891}, ""state_code"": ""MA""}",Dorchester,42.3014107,-71.0600891,vietnamese
New Saigon Sandwich,http://www.yelp.com/biz/new-saigon-sandwich-boston,269,"[[""Delis"", ""delis""], [""Vietnamese"", ""vietnamese""], [""Sandwiches"", ""sandwiches""]]",4,"Great value food. Bahn mi is very good for less than $5. Takeout dumplings, noodles, and other dishes for cheap. Of course, there's Vietnamese coffee (hot...","{""cross_streets"": ""Lagrange St & Stuart St"", ""city"": ""Boston"", ""display_address"": [""696 Washington St"", ""Chinatown"", ""Boston, MA 02111""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""Chinatown""], ""postal_code"": ""02111"", ""country_code"": ""US"", ""address"": [""696 Washington St""], ""coordinate"": {""latitude"": 42.351176193838995, ""longitude"": -71.062741050927}, ""state_code"": ""MA""}",Chinatown,42.35117619,-71.06274105,vietnamese
Le's Restaurant,http://www.yelp.com/biz/les-restaurant-allston,441,"[[""Vietnamese"", ""vietnamese""]]",4,"This review is way overdue.

I came here on a cold winter night for dinner takeout. The place was pretty empty because it was snowing like crazy outside and...","{""cross_streets"": ""Linden St & Harvard Ave"", ""city"": ""Allston"", ""display_address"": [""137 Brighton Ave"", ""Allston/Brighton"", ""Allston, MA 02134""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Allston/Brighton""], ""postal_code"": ""02134"", ""country_code"": ""US"", ""address"": [""137 Brighton Ave""], ""coordinate"": {""latitude"": 42.353241, ""longitude"": -71.1311798}, ""state_code"": ""MA""}",Allston/Brighton,42.353241,-71.1311798,vietnamese
Bon Me,http://www.yelp.com/biz/bon-me-boston,191,"[[""Vietnamese"", ""vietnamese""], [""Food Trucks"", ""foodtrucks""]]",4,Bon Me is one of the consistently best food trucks in Boston. I always get one of the bowls with the Soy/Paprika spiced tofu and it is a filling and healthy...,"{""city"": ""Boston"", ""display_address"": [""602 Commonwealth Ave"", ""Boston, MA 02215""], ""geo_accuracy"": 9.5, ""postal_code"": ""02215"", ""country_code"": ""US"", ""address"": [""602 Commonwealth Ave""], ""coordinate"": {""latitude"": 42.349254, ""longitude"": -71.100721}, ""state_code"": ""MA""}",,42.349254,-71.100721,vietnamese
Bon Me,http://www.yelp.com/biz/bon-me-boston-8,28,"[[""Vietnamese"", ""vietnamese""], [""Food Trucks"", ""foodtrucks""], [""Asian Fusion"", ""asianfusion""]]",4,"I'm no longer a virgin. Well, I'm no longer a food-truck virgin.

Working in the Financial District I see food trucks every day but I've never actually been...","{""cross_streets"": ""Atlantic Ave & South St"", ""city"": ""Boston"", ""display_address"": [""185 Kneeland St"", ""Waterfront"", ""Boston, MA 02111""], ""geo_accuracy"": 9.5, ""neighborhoods"": [""Waterfront"", ""South Boston""], ""postal_code"": ""02111"", ""country_code"": ""US"", ""address"": [""185 Kneeland St""], ""coordinate"": {""latitude"": 42.348722, ""longitude"": -71.057985}, ""state_code"": ""MA""}",Waterfront,42.348722,-71.057985,vietnamese
Anh Hong,http://www.yelp.com/biz/anh-hong-dorchester,120,"[[""Vietnamese"", ""vietnamese""]]",4,First time I've had Pho in my neighborhood. I can't believe I waited so long! We walked in and were seated immediately. We ordered spring rolls and Pho....,"{""cross_streets"": ""Christopher St & Lincoln St"", ""city"": ""Dorchester"", ""display_address"": [""291 Adams St"", ""Dorchester"", ""Dorchester, MA 02122""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""Dorchester""], ""postal_code"": ""02122"", ""country_code"": ""US"", ""address"": [""291 Adams St""], ""coordinate"": {""latitude"": 42.2991818189621, ""longitude"": -71.0580709576607}, ""state_code"": ""MA""}",Dorchester,42.29918182,-71.05807096,vietnamese
Sophia's Greek Pantry,http://www.yelp.com/biz/sophias-greek-pantry-belmont,67,"[[""Ethnic Food"", ""ethnicmarkets""], [""Bakeries"", ""bakeries""]]",4.5,What a fabulous store. The Greek yogurt is amazing (unlike anything you'll find in the typical grocery store). The selection of cheeses is excellent. The...,"{""city"": ""Belmont"", ""display_address"": [""265 Belmont St"", ""Belmont, MA 02478""], ""geo_accuracy"": 8.0, ""postal_code"": ""02478"", ""country_code"": ""US"", ""address"": [""265 Belmont St""], ""coordinate"": {""latitude"": 42.3768994957209, ""longitude"": -71.1626261472702}, ""state_code"": ""MA""}",,42.3768995,-71.16262615,ethnicmarkets
Bella Ravioli,http://www.yelp.com/biz/bella-ravioli-medford,40,"[[""Ethnic Food"", ""ethnicmarkets""]]",4.5,"Growing up in an Italian home nothing compares to fresh homemade  pasta. However, Bella comes close. 

The family that runs the places is amazing and nice....","{""city"": ""Medford"", ""display_address"": [""369 Main St"", ""Medford, MA 02155""], ""geo_accuracy"": 8.0, ""postal_code"": ""02155"", ""country_code"": ""US"", ""address"": [""369 Main St""], ""coordinate"": {""latitude"": 42.4054298, ""longitude"": -71.1083221}, ""state_code"": ""MA""}",,42.4054298,-71.1083221,ethnicmarkets
Greek International Food Market,http://www.yelp.com/biz/greek-international-food-market-west-roxbury,34,"[[""Greek"", ""greek""], [""Ethnic Food"", ""ethnicmarkets""], [""Grocery"", ""grocery""]]",4.5,Every Greek woman in Boston needs a good Greek super market and this is mine. I go here for all my Greek essentials. Super cheap too. Win win.,"{""cross_streets"": ""Grove St & Freeman Ave"", ""city"": ""West Roxbury"", ""display_address"": [""5204 Washington St"", ""West Roxbury"", ""West Roxbury, MA 02132""], ""geo_accuracy"": 8.0, ""neighborhoods"": [""West Roxbury""], ""postal_code"": ""02132"", ""country_code"": ""US"", ""address"": [""5204 Washington St""], ""coordinate"": {""latitude"": 42.2608986, ""longitude"": -71.1571121}, ""state_code"": ""MA""}",West Roxbury,42.2608986,-71.1571121,ethnicmarkets
Armenian Market & Bakery,http://www.yelp.com/biz/armenian-market-and-bakery-watertown,58,"[[""Ethnic Food"", ""ethnicmarkets""], [""Bakeries"", ""bakeries""], [""Armenian"", ""armenian""]]",4.5,Drove all the way here just for baklava. Read on yelp that this place is the best place to go for it. Was not disappointed!!!  $13.99/ lb. not too bad. We...,"{""city"": ""Watertown"", ""display_address"": [""23 Elm St"", ""Watertown, MA 02472""], ""geo_accuracy"": 8.0, ""postal_code"": ""02472"", ""country_code"": ""US"", ""address"": [""23 Elm St""], ""coordinate"": {""latitude"": 42.3634452819824, ""longitude"": -71.1554107666016}, ""state_code"": ""MA""}",,42.36344528,-71.15541077,ethnicmarkets
